id,type,channel,content,sender,timestamp,is_scam,scam_type,urgency_score,threat_score,caller_id,duration,voice_quality,background_noise,speech_rate,pitch_variation,is_deepfake,video_quality,lighting_consistency,blink_rate,lip_sync_score,face_consistency
audio_legit_5,audio,,,,2025-09-13 04:08:20.461777,False,,,,+91-7654321098,129.0,good,0.17467020147344786,1.0790427983922333,0.6937610994206165,False,,,,,
audio_legit_6,audio,,,,2025-09-13 05:08:20.461779,False,,,,+91-6543210987,148.0,excellent,0.2838438896543027,1.1227930631369072,0.611630464110983,False,,,,,
audio_legit_7,audio,,,,2025-09-12 13:08:20.461781,False,,,,+91-4321098765,131.0,excellent,0.12740517482934285,1.0177303527172386,0.5647657481816357,False,,,,,
audio_legit_8,audio,,,,2025-09-12 09:08:20.461783,False,,,,+91-2109876543,146.0,good,0.08964351727401379,1.13751675536524,0.6659952236135358,False,,,,,
audio_legit_9,audio,,,,2025-09-13 01:08:20.461786,False,,,,+91-8765432109,212.0,good,0.1267892179245013,0.8235433208029271,0.5780816536360948,False,,,,,
audio_legit_10,audio,,,,2025-09-12 23:08:20.461788,False,,,,+91-7654321098,281.0,good,0.0468786052423784,1.0716592112317296,0.45348551358845074,False,,,,,
audio_legit_11,audio,,,,2025-09-12 16:08:20.461791,False,,,,+91-8765432109,186.0,good,0.03294863797197454,1.0614338930691791,0.7372862620541352,False,,,,,
audio_legit_12,audio,,,,2025-09-13 06:08:20.461793,False,,,,+91-6543210987,138.0,good,0.18355385107460295,1.1570912743095767,0.40765341591839754,False,,,,,
audio_legit_13,audio,,,,2025-09-12 13:08:20.461795,False,,,,+91-4321098765,224.0,excellent,0.18302593116690777,0.9590483451245526,0.41431372585523807,False,,,,,
audio_legit_14,audio,,,,2025-09-12 16:08:20.461797,False,,,,+91-3210987654,168.0,good,0.07070392818071794,0.927534084683347,0.5544851543721,False,,,,,
audio_legit_15,audio,,,,2025-09-12 17:08:20.461799,False,,,,+91-6543210987,110.0,excellent,0.11553321350248477,1.1852054266941654,0.7770472985708992,False,,,,,
audio_legit_16,audio,,,,2025-09-12 08:08:20.461802,False,,,,+91-9876543210,134.0,good,0.012159005515338005,1.091726622827714,0.5126071110333025,False,,,,,
audio_legit_17,audio,,,,2025-09-12 18:08:20.461804,False,,,,+91-6543210987,65.0,good,0.2374190647608709,1.1193121563814394,0.4709619543990438,False,,,,,
audio_legit_18,audio,,,,2025-09-13 00:08:20.461806,False,,,,+91-2109876543,241.0,good,0.24226420160424322,1.1308582765617188,0.7927472205346533,False,,,,,
audio_legit_19,audio,,,,2025-09-12 13:08:20.461808,False,,,,+91-9876543210,227.0,excellent,0.2983545676411339,1.1690849636132419,0.6654855130655108,False,,,,,
audio_legit_20,audio,,,,2025-09-13 01:08:20.461811,False,,,,+91-4321098765,265.0,excellent,0.1267669930546909,1.1104989823079525,0.41561708741084935,False,,,,,
audio_legit_21,audio,,,,2025-09-12 21:08:20.461813,False,,,,+91-2109876543,140.0,excellent,0.22352519918474145,0.8069875813124681,0.7582095873355887,False,,,,,
audio_legit_22,audio,,,,2025-09-12 10:08:20.461815,False,,,,+91-9876543210,143.0,good,0.13710343415106008,0.8453177934718786,0.47269849991188534,False,,,,,
audio_legit_23,audio,,,,2025-09-13 07:08:20.461817,False,,,,+91-2109876543,263.0,good,0.024405941064416303,1.1923046547158882,0.4376244358040995,False,,,,,
audio_legit_24,audio,,,,2025-09-12 12:08:20.461819,False,,,,+91-7654321098,267.0,good,0.2737062623416072,0.9517452076073692,0.47984897291041845,False,,,,,
audio_legit_25,audio,,,,2025-09-13 05:08:20.461821,False,,,,+91-3210987654,281.0,excellent,0.01671613110115876,0.9074835847533217,0.4101192401005961,False,,,,,
audio_legit_26,audio,,,,2025-09-12 08:08:20.461823,False,,,,+91-5432109876,268.0,good,0.08588609624157371,0.8110320753882658,0.41124307005826044,False,,,,,
audio_legit_27,audio,,,,2025-09-12 08:08:20.461826,False,,,,+91-7654321098,280.0,excellent,0.054576875276927894,0.8307577572900757,0.5233773483608117,False,,,,,
audio_legit_28,audio,,,,2025-09-12 12:08:20.461828,False,,,,+91-4321098765,200.0,good,0.14070102205833204,1.0962701061377842,0.6728231768298898,False,,,,,
audio_legit_29,audio,,,,2025-09-13 02:08:20.461830,False,,,,+91-7654321098,168.0,excellent,0.012040828711134054,0.9673229218808466,0.7945817432493921,False,,,,,
audio_legit_30,audio,,,,2025-09-12 21:08:20.461832,False,,,,+91-5432109876,269.0,excellent,0.28744088963860964,0.9209518534452412,0.4699918515181421,False,,,,,
audio_legit_31,audio,,,,2025-09-13 06:08:20.461834,False,,,,+91-5432109876,251.0,good,0.1216053066669468,0.888903334282617,0.5212821746783016,False,,,,,
audio_legit_32,audio,,,,2025-09-13 07:08:20.461836,False,,,,+91-6543210987,293.0,good,0.032735010162711194,0.9835318739152361,0.41275693795998464,False,,,,,
audio_legit_33,audio,,,,2025-09-12 18:08:20.461838,False,,,,+91-5432109876,282.0,excellent,0.20897340661462335,1.1227454591129613,0.6104071894168053,False,,,,,
audio_legit_34,audio,,,,2025-09-13 01:08:20.461842,False,,,,+91-6543210987,243.0,good,0.11052502567251353,1.1881658117061782,0.6928011600263337,False,,,,,
audio_legit_35,audio,,,,2025-09-12 23:08:20.461844,False,,,,+91-6543210987,261.0,excellent,0.022878741807212586,1.0881769766419644,0.641112227998455,False,,,,,
audio_legit_36,audio,,,,2025-09-12 16:08:20.461846,False,,,,+91-7654321098,247.0,excellent,0.10383352969915025,0.9204285414443598,0.6170338537694586,False,,,,,
audio_legit_37,audio,,,,2025-09-12 20:08:20.461849,False,,,,+91-5432109876,205.0,excellent,0.11679316296318219,0.8752473479498682,0.7925718557346182,False,,,,,
audio_legit_38,audio,,,,2025-09-12 13:08:20.461851,False,,,,+91-5432109876,225.0,excellent,0.02242098013347241,0.8782144884467911,0.41119853917406535,False,,,,,
audio_legit_39,audio,,,,2025-09-12 09:08:20.461853,False,,,,+91-7654321098,220.0,excellent,0.1209223138798099,0.9728448186507953,0.7468556129495475,False,,,,,
audio_legit_40,audio,,,,2025-09-12 17:08:20.461855,False,,,,+91-9876543210,270.0,good,0.09518067560713474,0.8821088833543853,0.5995678164715257,False,,,,,
audio_legit_41,audio,,,,2025-09-12 08:08:20.461858,False,,,,+91-4321098765,276.0,good,0.0328058029615105,1.1402572882159228,0.7651977299716249,False,,,,,
audio_legit_42,audio,,,,2025-09-13 06:08:20.461860,False,,,,+91-7654321098,107.0,good,0.011854171770499277,1.0825524063115202,0.4272233330199424,False,,,,,
audio_legit_43,audio,,,,2025-09-13 00:08:20.461862,False,,,,+91-4321098765,125.0,good,0.2781158028290936,0.9059952223606498,0.7584411293931144,False,,,,,
audio_legit_44,audio,,,,2025-09-12 12:08:20.461865,False,,,,+91-2109876543,173.0,excellent,0.00520758769376446,0.89933102721704,0.731829030407456,False,,,,,
audio_legit_45,audio,,,,2025-09-12 23:08:20.461868,False,,,,+91-3210987654,101.0,excellent,0.2810990149299655,0.9125080678804266,0.4334466633748452,False,,,,,
audio_legit_46,audio,,,,2025-09-12 19:08:20.461870,False,,,,+91-7654321098,91.0,good,0.18159343076492104,1.1488308511491387,0.6227946782136917,False,,,,,
audio_legit_47,audio,,,,2025-09-12 15:08:20.461873,False,,,,+91-5432109876,101.0,good,0.12911886660475946,0.8048088972351608,0.7366886172632031,False,,,,,
audio_legit_48,audio,,,,2025-09-13 02:08:20.461875,False,,,,+91-9876543210,239.0,excellent,0.22355502645736958,1.0117995261508936,0.6720507895495513,False,,,,,
audio_legit_49,audio,,,,2025-09-12 17:08:20.461877,False,,,,+91-9876543210,106.0,good,0.08619083886914085,1.0067202608392742,0.4406653569581455,False,,,,,
audio_legit_50,audio,,,,2025-09-13 02:08:20.461879,False,,,,+91-6543210987,103.0,good,0.15062906509701782,1.125043313308599,0.5760845803704494,False,,,,,
video_scam_1,video,,,,2025-09-12 20:08:20.462428,True,digital_arrest,,,+91-2109876543,281.0,,,,,False,fair,0.3952040411403577,0.19439389134764967,0.6911602305119872,0.6311128653701921
video_scam_2,video,,,,2025-09-12 17:08:20.462437,True,government_official,,,+91-7654321098,188.0,,,,,False,fair,0.43429415515254893,0.1588120762173486,0.45507040212177197,0.6370890745469246
video_scam_3,video,,,,2025-09-13 05:08:20.462442,True,digital_arrest,,,+91-2109876543,205.0,,,,,False,poor,0.5823215487318798,0.2680654264553829,0.6574427408070513,0.4787331983970192
video_scam_4,video,,,,2025-09-12 13:08:20.462446,True,digital_arrest,,,+91-4321098765,185.0,,,,,True,poor,0.36054130878857904,0.15296316715044705,0.39952237431284815,0.6405743330999664
video_scam_5,video,,,,2025-09-12 16:08:20.462449,True,government_official,,,+91-8765432109,287.0,,,,,False,fair,0.4214289033133738,0.20521453980401735,0.4537951727953498,0.5372793654735827
video_scam_6,video,,,,2025-09-12 20:08:20.462452,True,government_official,,,+91-2109876543,252.0,,,,,True,fair,0.2064507123715795,0.26980742505571287,0.6345822441238312,0.6457223512121254
video_scam_7,video,,,,2025-09-12 23:08:20.462455,True,digital_arrest,,,+91-3210987654,109.0,,,,,True,fair,0.5685852014898256,0.1144748639595417,0.4388574931588638,0.764255406619525
video_scam_8,video,,,,2025-09-12 22:08:20.462458,True,government_official,,,+91-3210987654,245.0,,,,,True,fair,0.33081570987830455,0.28916559314328105,0.47621228155840434,0.4428570163369439
video_scam_9,video,,,,2025-09-13 01:08:20.462461,True,government_official,,,+91-4321098765,180.0,,,,,True,poor,0.2337234167620125,0.23570604909188525,0.5509399068811656,0.7335150969554648
video_scam_10,video,,,,2025-09-12 14:08:20.462464,True,government_official,,,+91-5432109876,161.0,,,,,True,fair,0.5961014403213221,0.2929749609307717,0.5573749743097894,0.4013674272527099
video_scam_11,video,,,,2025-09-13 06:08:20.462467,True,digital_arrest,,,+91-6543210987,61.0,,,,,False,poor,0.2983346777925942,0.1823471396559478,0.3321850038278291,0.42502043170590614
video_scam_12,video,,,,2025-09-12 20:08:20.462469,True,digital_arrest,,,+91-2109876543,62.0,,,,,True,fair,0.39059030750066015,0.28232314314244794,0.6420029868713868,0.4083825289216131
video_scam_13,video,,,,2025-09-13 05:08:20.462472,True,digital_arrest,,,+91-2109876543,181.0,,,,,True,poor,0.5589128322773441,0.12517396560342672,0.32250311521436964,0.7997870821592195
video_scam_14,video,,,,2025-09-12 15:08:20.462475,True,digital_arrest,,,+91-3210987654,206.0,,,,,False,fair,0.35165116147828607,0.1383363199322074,0.530748040085067,0.7907159444139541
video_scam_15,video,,,,2025-09-12 13:08:20.462478,True,government_official,,,+91-7654321098,173.0,,,,,False,poor,0.4003167087742263,0.2059823874769277,0.4536506556817346,0.6796733884961002
video_scam_16,video,,,,2025-09-13 04:08:20.462481,True,government_official,,,+91-7654321098,70.0,,,,,False,poor,0.5574456265903165,0.22434235935366761,0.428412103785366,0.7278351125425523
video_scam_17,video,,,,2025-09-12 13:08:20.462484,True,digital_arrest,,,+91-5432109876,291.0,,,,,True,fair,0.43451637575894136,0.10272442357229823,0.631714517550555,0.5026589626402532
video_scam_18,video,,,,2025-09-13 07:08:20.462487,True,digital_arrest,,,+91-3210987654,60.0,,,,,True,fair,0.528089049189751,0.10125051949790886,0.5087748491035962,0.7511542882106427
video_scam_19,video,,,,2025-09-13 03:08:20.462490,True,government_official,,,+91-2109876543,138.0,,,,,False,fair,0.48632022892408716,0.19758626679930624,0.545498995897781,0.7620720083130255
video_scam_20,video,,,,2025-09-12 16:08:20.462492,True,government_official,,,+91-7654321098,290.0,,,,,False,fair,0.4683890973336775,0.20278794939221706,0.34519623552048395,0.7770729850319367
video_scam_21,video,,,,2025-09-13 00:08:20.462495,True,digital_arrest,,,+91-7654321098,104.0,,,,,True,fair,0.2216897032204932,0.2635348597464868,0.5819008840081472,0.6411775960786208
video_scam_22,video,,,,2025-09-12 16:08:20.462497,True,government_official,,,+91-9876543210,134.0,,,,,False,fair,0.5708068473236162,0.12383634410510776,0.6079786280309871,0.7261244131024691
video_scam_23,video,,,,2025-09-13 02:08:20.462500,True,government_official,,,+91-3210987654,256.0,,,,,True,fair,0.3748386500392241,0.18635568090845006,0.6213190534368525,0.5532123708818979
video_scam_24,video,,,,2025-09-13 06:08:20.462503,True,government_official,,,+91-4321098765,202.0,,,,,False,poor,0.5625607500283369,0.1854849845635167,0.4759090190039922,0.5753634310425754
video_scam_25,video,,,,2025-09-12 18:08:20.462506,True,digital_arrest,,,+91-7654321098,197.0,,,,,True,poor,0.3324079030111625,0.12540820306352726,0.5079142878496311,0.7195415496991293
video_scam_26,video,,,,2025-09-12 16:08:20.462510,True,digital_arrest,,,+91-5432109876,296.0,,,,,False,fair,0.5303873778454642,0.2357355577186387,0.4915353252286001,0.7136426449723345
video_scam_27,video,,,,2025-09-12 13:08:20.462513,True,government_official,,,+91-9876543210,213.0,,,,,False,poor,0.4614488823433807,0.10898189490269475,0.6484774694574152,0.6581982066032936
video_scam_28,video,,,,2025-09-12 10:08:20.462515,True,digital_arrest,,,+91-5432109876,279.0,,,,,False,fair,0.3936071440236768,0.13454821771562037,0.3311662268996621,0.6565815368785757
video_scam_29,video,,,,2025-09-13 02:08:20.462519,True,digital_arrest,,,+91-3210987654,129.0,,,,,False,poor,0.41571186443913055,0.22749786310271308,0.4638144811502596,0.7679150624404381
video_scam_30,video,,,,2025-09-13 05:08:20.462521,True,government_official,,,+91-2109876543,145.0,,,,,False,fair,0.549590750899934,0.2134499508911334,0.624910052223046,0.6010108698020954
video_legit_1,video,,,,2025-09-13 04:08:20.462525,False,,,,+91-5432109876,298.0,,,,,False,excellent,0.7225395800765437,0.3006332556133343,0.9219403922342904,0.9265384989961016
video_legit_2,video,,,,2025-09-12 19:08:20.462529,False,,,,+91-3210987654,208.0,,,,,False,good,0.7564184269502671,0.36046791793562294,0.9462047123503963,0.8343132345708503
video_legit_3,video,,,,2025-09-12 14:08:20.462533,False,,,,+91-2109876543,225.0,,,,,False,good,0.7352912706948673,0.33658110982490286,0.8895468026995624,0.8249771409626202
video_legit_4,video,,,,2025-09-13 06:08:20.462536,False,,,,+91-5432109876,317.0,,,,,False,good,0.8780183664726398,0.41879779373338777,0.8213158562574499,0.8668603566203055
video_legit_5,video,,,,2025-09-12 22:08:20.462539,False,,,,+91-2109876543,513.0,,,,,False,excellent,0.8401249411388714,0.37673887288344976,0.8940861547290008,0.8028973838556744
video_legit_6,video,,,,2025-09-12 23:08:20.462541,False,,,,+91-3210987654,531.0,,,,,False,good,0.8600108867271655,0.41563786556873217,0.9733728616963956,0.9255669767351495
video_legit_7,video,,,,2025-09-13 00:08:20.462544,False,,,,+91-2109876543,250.0,,,,,False,good,0.8510347895613932,0.3567757709669086,0.907837364091404,0.8952714250231064
video_legit_8,video,,,,2025-09-12 23:08:20.462546,False,,,,+91-9876543210,566.0,,,,,False,good,0.905087781492015,0.4651787487840023,0.8333544796414831,0.9079069974039855
video_legit_9,video,,,,2025-09-12 11:08:20.462548,False,,,,+91-6543210987,556.0,,,,,False,good,0.9742834611279241,0.34034493702869684,0.9238370134803746,0.8601712224234874
video_legit_10,video,,,,2025-09-12 20:08:20.462550,False,,,,+91-8765432109,215.0,,,,,False,good,0.9609956756304193,0.4302071996134362,0.952852537954059,0.8743181875753613
video_legit_11,video,,,,2025-09-12 16:08:20.462553,False,,,,+91-2109876543,273.0,,,,,False,good,0.7550731270038118,0.3505588201037178,0.8093423826833239,0.9632392139081047
video_legit_12,video,,,,2025-09-12 11:08:20.462555,False,,,,+91-7654321098,326.0,,,,,False,good,0.7044841340223239,0.4869282479113335,0.8003982396417295,0.9681416174392274
video_legit_13,video,,,,2025-09-12 16:08:20.462557,False,,,,+91-3210987654,461.0,,,,,False,excellent,0.996639363678143,0.41992679125233545,0.8097244746167934,0.8919577687257725
video_legit_14,video,,,,2025-09-12 22:08:20.462560,False,,,,+91-2109876543,134.0,,,,,False,excellent,0.9060196119000515,0.39983599551954674,0.8314741256769211,0.8652180224727223
video_legit_15,video,,,,2025-09-12 17:08:20.462562,False,,,,+91-6543210987,290.0,,,,,False,excellent,0.9006029198700279,0.4153922555804187,0.9296284410657774,0.8586097490529974
video_legit_16,video,,,,2025-09-12 16:08:20.462564,False,,,,+91-4321098765,312.0,,,,,False,good,0.9917051756093815,0.4536678526175404,0.891355398044183,0.8297268413572388
video_legit_17,video,,,,2025-09-12 10:08:20.462567,False,,,,+91-3210987654,484.0,,,,,False,good,0.7141913739749843,0.4935847206177962,0.927286752515972,0.9054325382896485
video_legit_18,video,,,,2025-09-12 21:08:20.462569,False,,,,+91-8765432109,133.0,,,,,False,excellent,0.8129305612112984,0.37908541777423344,0.9901913313977986,0.8316761370188358
video_legit_19,video,,,,2025-09-12 11:08:20.462571,False,,,,+91-7654321098,580.0,,,,,False,good,0.8430870054621796,0.4622204171926504,0.9462610537976525,0.9189868119941227
video_legit_20,video,,,,2025-09-12 14:08:20.462573,False,,,,+91-7654321098,168.0,,,,,False,good,0.8601227443085653,0.38670403706577194,0.9796340838289321,0.8728799130284246
video_legit_21,video,,,,2025-09-12 08:08:20.462576,False,,,,+91-9876543210,190.0,,,,,False,good,0.9779442436924309,0.31401963640694935,0.8184508984351696,0.9447365272465738
video_legit_22,video,,,,2025-09-12 13:08:20.462578,False,,,,+91-8765432109,472.0,,,,,False,excellent,0.9751475034105421,0.3874315871866809,0.9278063409755393,0.9098863927167901
video_legit_23,video,,,,2025-09-12 10:08:20.462580,False,,,,+91-8765432109,562.0,,,,,False,good,0.7069156171612736,0.3430430938099791,0.8777752834072574,0.838188459119032
video_legit_24,video,,,,2025-09-12 21:08:20.462582,False,,,,+91-3210987654,423.0,,,,,False,good,0.8516839949824091,0.3210410806628385,0.9015638229717795,0.9117568901093529
video_legit_25,video,,,,2025-09-13 03:08:20.462584,False,,,,+91-5432109876,503.0,,,,,False,good,0.725810384705115,0.4179375354092672,0.8426536273466553,0.856696304150562
video_legit_26,video,,,,2025-09-13 04:08:20.462586,False,,,,+91-6543210987,491.0,,,,,False,good,0.9817160732612739,0.4363753260712582,0.9498624594588087,0.8170020755942611
video_legit_27,video,,,,2025-09-13 00:08:20.462589,False,,,,+91-5432109876,314.0,,,,,False,good,0.7536208235501811,0.42284760379142633,0.8199163504983815,0.9553358472992646
video_legit_28,video,,,,2025-09-12 15:08:20.462591,False,,,,+91-3210987654,339.0,,,,,False,excellent,0.8131334647554429,0.38070218348548684,0.9580797911722503,0.9229506306295934
video_legit_29,video,,,,2025-09-12 10:08:20.462593,False,,,,+91-2109876543,179.0,,,,,False,excellent,0.9428176777340804,0.4710398096923263,0.8369456343618872,0.9884951984342814
video_legit_30,video,,,,2025-09-12 08:08:20.462595,False,,,,+91-5432109876,346.0,,,,,False,excellent,0.8141743322144452,0.3516562284874901,0.8754963949022861,0.8826506103275383
